id_sprzedazy,data,id_dostepnosci,id_pracownika,id_firmy_kupujacej
2980,16/09/2020,737,417,735
2981,26/12/2015,459,843,750
2982,20/04/2019,372,270,680
2983,07/11/2018,450,141,787
2984,13/08/2018,267,546,20
2985,07/06/2016,745,582,467
2986,17/11/2019,218,476,660
2987,24/05/2016,818,498,51
2988,21/05/2016,913,669,240
2989,11/05/2019,165,401,405
2990,20/01/2020,531,43,537
2991,03/12/2017,710,540,444
2992,24/02/2021,795,841,257
2993,27/11/2016,989,965,573
2994,16/01/2017,920,415,342
2995,25/04/2016,710,884,584
2996,10/09/2020,474,676,230
2997,28/05/2020,68,691,711
2998,10/05/2019,385,199,500
2999,30/04/2022,654,728,68
3000,07/11/2016,778,35,703
3001,10/06/2016,862,136,548
3002,07/07/2021,727,608,797
3003,31/10/2018,951,648,409
3004,28/01/2017,113,620,128
3005,10/03/2016,149,596,514
3006,29/05/2017,514,407,343
3007,15/10/2020,77,455,12
3008,25/05/2015,835,778,353
3009,04/03/2019,590,751,332
3010,16/11/2019,730,545,188
3011,16/05/2020,603,122,743
3012,06/03/2022,82,331,292
3013,11/07/2019,885,663,65
3014,04/06/2015,843,385,417
3015,25/05/2016,491,741,483
3016,12/10/2015,554,582,512
3017,07/07/2018,754,370,205
3018,26/01/2018,47,840,493
3019,20/07/2021,668,991,176
3020,28/04/2019,781,691,499
3021,13/08/2017,508,52,657
3022,23/01/2017,531,837,539
3023,07/11/2019,915,478,215
3024,16/02/2017,746,93,69
3025,11/01/2020,844,900,762
3026,11/09/2018,672,870,315
3027,16/11/2015,170,770,369
3028,02/05/2017,654,719,565
3029,09/09/2020,747,678,800
3030,22/06/2021,616,39,2
3031,12/06/2017,595,996,318
3032,29/10/2018,296,272,455
3033,22/09/2019,199,149,513
3034,09/05/2018,771,374,30
3035,16/04/2017,747,141,157
3036,11/04/2018,224,170,132
3037,02/10/2018,673,928,363
3038,12/08/2019,161,802,111
3039,01/09/2018,105,982,680
3040,11/09/2021,947,367,104
3041,30/11/2019,344,348,438
3042,29/04/2017,955,704,202
3043,18/02/2017,429,642,708
3044,06/02/2021,508,22,111
3045,12/05/2020,379,669,45
3046,10/04/2021,953,449,475
3047,11/10/2020,182,932,200
3048,20/04/2019,767,211,424
3049,02/08/2017,367,985,197
3050,01/07/2021,830,515,365
3051,08/10/2021,543,993,271
3052,01/11/2018,809,589,29
3053,04/02/2017,788,67,612
3054,10/02/2020,693,147,541
3055,26/12/2017,902,973,797
3056,21/04/2019,928,626,448
3057,21/11/2021,821,686,134
3058,11/04/2017,377,95,536
3059,17/11/2021,987,490,13
3060,01/05/2016,536,155,344
3061,12/03/2016,887,798,680
3062,01/09/2019,380,367,668
3063,06/07/2017,953,556,788
3064,18/06/2015,147,36,78
3065,04/01/2021,449,539,93
3066,04/09/2020,556,984,148
3067,28/10/2021,934,861,8
3068,04/03/2021,935,521,491
3069,12/06/2018,744,798,713
3070,08/11/2017,963,693,267
3071,16/08/2018,615,304,355
3072,12/02/2017,573,517,455
3073,08/11/2021,569,348,304
3074,27/03/2019,385,556,781
3075,13/02/2020,630,554,138
3076,13/08/2018,726,198,340
3077,20/11/2020,217,360,396
3078,30/07/2020,82,790,712
3079,16/07/2021,5,721,689
3080,26/03/2019,427,671,491
3081,18/03/2021,413,978,60
3082,07/05/2022,360,286,491
3083,15/07/2016,282,874,310
3084,22/09/2018,274,141,635
3085,24/08/2018,161,633,149
3086,14/08/2015,572,927,314
3087,02/05/2018,422,9,156
3088,25/08/2016,123,97,477
3089,18/05/2015,832,161,471
3090,26/03/2018,748,883,73
3091,20/12/2019,799,564,614
3092,24/12/2017,336,777,612
3093,29/09/2016,953,2,175
3094,25/01/2022,945,882,778
3095,18/04/2021,821,918,190
3096,29/03/2019,543,453,491
3097,14/01/2018,356,640,607
3098,13/10/2019,463,667,195
3099,30/09/2015,45,772,800
3100,05/09/2017,314,646,78
3101,25/12/2021,854,892,33
3102,06/11/2020,534,595,312
3103,10/03/2020,548,606,658
3104,02/10/2016,500,47,650
3105,12/11/2020,544,335,181
3106,20/07/2020,755,256,773
3107,22/06/2020,504,517,454
3108,23/07/2018,985,755,490
3109,20/05/2015,255,112,460
3110,11/07/2018,214,747,183
3111,22/06/2015,574,921,428
3112,27/07/2017,188,603,413
3113,12/09/2018,408,534,341
3114,03/05/2016,569,714,703
3115,20/05/2020,759,667,432
3116,31/05/2016,305,977,475
3117,24/09/2020,766,635,56
3118,20/02/2017,18,763,427
3119,21/04/2021,878,94,291
3120,20/03/2020,750,121,588
3121,04/08/2016,630,682,556
3122,20/02/2018,622,2,403
3123,20/01/2019,217,798,596
3124,25/05/2020,663,732,364
3125,15/03/2019,988,221,299
3126,12/01/2021,305,602,753
3127,11/07/2019,563,107,671
3128,25/07/2018,376,674,40
3129,07/09/2020,914,799,692
3130,03/11/2018,375,224,473
3131,24/08/2021,574,740,399
3132,14/04/2021,863,340,270
3133,18/10/2018,849,404,490
3134,13/08/2020,57,775,196
3135,04/11/2018,573,779,601
3136,15/01/2016,319,628,762
3137,31/12/2020,633,67,483
3138,12/04/2022,563,59,751
3139,22/08/2017,477,16,362
3140,11/07/2020,138,745,563
3141,28/05/2017,234,612,299
3142,23/08/2021,628,843,252
3143,07/11/2020,488,68,82
3144,16/06/2015,311,910,66
3145,05/06/2019,195,219,798
3146,25/01/2018,268,240,259
3147,18/12/2016,539,398,541
3148,20/08/2015,885,654,545
3149,03/12/2021,9,415,585
3150,19/10/2020,953,614,97
3151,30/04/2018,429,690,465
3152,12/02/2016,920,934,137
3153,13/03/2018,360,911,322
3154,14/10/2018,174,657,37
3155,20/03/2017,946,670,378
3156,30/08/2020,160,312,666
3157,15/08/2019,315,66,608
3158,12/12/2017,319,21,396
3159,11/02/2021,811,499,757
3160,09/10/2019,752,889,676
3161,23/06/2015,826,966,563
3162,26/02/2022,949,801,263
3163,19/01/2019,144,434,498
3164,12/02/2021,573,15,20
3165,20/09/2017,531,261,780
3166,31/07/2017,22,123,50
3167,22/10/2017,896,606,254
3168,13/04/2018,431,54,750
3169,14/10/2019,951,606,124
3170,19/03/2016,41,378,781
3171,06/10/2018,830,130,708
3172,25/01/2019,363,199,721
3173,15/11/2016,231,316,104
3174,08/10/2016,771,662,22
3175,11/05/2022,451,60,40
3176,27/01/2022,661,30,351
3177,13/01/2021,731,996,767
3178,06/01/2016,657,336,477
3179,19/01/2017,745,628,464
3180,24/07/2021,590,794,349
3181,04/03/2022,435,900,438
3182,14/10/2016,956,540,588
3183,07/05/2022,969,564,254
3184,05/02/2021,208,781,542
3185,20/04/2020,918,741,188
3186,02/12/2019,587,818,169
3187,12/04/2019,163,217,675
3188,26/10/2019,838,199,309
3189,04/08/2016,429,695,609
3190,12/12/2018,715,671,329
3191,21/03/2020,670,129,605
3192,26/12/2018,58,323,311
3193,05/01/2020,358,788,467
3194,25/12/2016,593,365,473
3195,10/11/2015,475,913,234
3196,17/04/2020,648,394,62
3197,29/03/2018,842,101,109
3198,08/01/2017,391,727,236
3199,09/10/2016,59,709,203
3200,20/03/2018,318,186,522
3201,03/07/2017,425,591,65
3202,26/12/2019,2,431,384
3203,28/02/2020,458,259,262
3204,22/04/2021,657,391,706
3205,03/07/2021,504,46,652
3206,11/03/2018,440,874,592
3207,17/12/2018,581,435,277
3208,10/02/2019,238,808,127
3209,09/05/2018,140,443,462
3210,26/07/2020,56,918,384
3211,13/11/2021,151,668,656
3212,20/06/2019,143,835,353
3213,06/10/2016,577,697,242
3214,20/07/2016,571,234,531
3215,14/08/2015,786,89,311
3216,23/06/2018,395,947,126
3217,09/10/2019,415,633,601
3218,11/12/2020,125,850,363
3219,21/10/2021,279,186,769
3220,04/04/2021,724,625,154
3221,24/11/2020,356,830,323
3222,17/09/2017,268,937,543
3223,27/02/2022,952,408,238
3224,06/10/2020,936,356,90
3225,17/01/2018,242,638,523
3226,01/08/2017,238,279,756
3227,23/04/2021,970,470,600
3228,27/07/2021,538,513,655
3229,08/08/2017,904,571,631
3230,22/09/2021,353,890,82
3231,09/07/2015,534,848,567
3232,05/07/2018,738,737,796
3233,30/06/2018,169,921,612
3234,11/12/2015,572,175,459
3235,31/01/2018,326,166,314
3236,10/10/2019,650,699,240
3237,17/09/2017,972,90,777
3238,05/04/2021,143,459,750
3239,19/04/2021,625,282,412
3240,26/09/2019,658,786,12
3241,22/09/2019,937,534,403
3242,25/09/2017,817,885,271
3243,04/06/2017,219,269,201
3244,18/04/2018,773,195,485
3245,21/02/2019,492,333,572
3246,27/06/2018,482,778,549
3247,05/06/2017,973,473,4
3248,16/08/2019,47,960,646
3249,28/12/2020,695,1000,617
3250,10/04/2020,909,478,125
3251,02/08/2020,446,348,777
3252,13/04/2022,170,242,143
3253,03/12/2020,582,375,777
3254,06/12/2019,985,503,505
3255,10/01/2019,286,437,592
3256,25/07/2020,313,812,17
3257,18/06/2017,55,645,550
3258,27/07/2019,190,108,48
3259,27/11/2016,154,543,487
3260,27/08/2019,279,58,341
3261,05/05/2020,356,890,580
3262,21/03/2018,825,305,761
3263,01/02/2017,586,262,597
3264,12/04/2019,756,589,462
3265,22/06/2016,965,908,467
3266,14/06/2018,218,379,127
3267,19/07/2021,476,152,704
3268,06/02/2018,461,805,596
3269,02/08/2019,827,132,106
3270,18/09/2018,135,341,621
3271,26/02/2021,696,285,243
3272,20/04/2018,795,475,638
3273,07/07/2016,968,288,148
3274,15/10/2020,306,317,765
3275,01/08/2018,467,482,90
3276,01/07/2015,833,870,325
3277,13/01/2020,843,887,415
3278,28/12/2020,488,262,45
3279,31/01/2017,979,900,771
3280,11/02/2016,988,786,742
3281,14/04/2021,668,959,755
3282,23/11/2015,256,500,326
3283,26/03/2017,916,342,43
3284,24/07/2015,865,999,373
3285,22/06/2018,675,897,174
3286,11/07/2015,937,978,519
3287,31/10/2018,749,548,130
3288,28/04/2016,955,872,654
3289,25/09/2018,772,876,281
3290,02/01/2018,667,484,17
3291,24/06/2019,886,630,352
3292,11/11/2017,60,154,700
3293,17/06/2018,719,393,757
3294,09/02/2022,87,883,302
3295,01/06/2020,606,512,81
3296,10/07/2016,376,49,725
3297,19/02/2018,47,481,748
3298,23/09/2015,606,468,564
3299,26/04/2019,14,586,683
3300,14/03/2020,339,437,73
3301,25/09/2020,102,583,321
3302,22/08/2016,198,426,324
3303,05/05/2021,183,673,470
3304,17/05/2016,222,462,48
3305,28/07/2015,538,830,19
3306,23/09/2019,290,847,672
3307,06/08/2018,96,870,785
3308,07/07/2019,724,713,663
3309,30/11/2019,47,624,339
3310,02/12/2021,828,649,764
3311,27/12/2015,258,627,776
3312,16/04/2016,718,506,204
3313,06/09/2017,371,208,231
3314,25/10/2021,73,31,302
3315,08/03/2018,170,472,783
3316,25/12/2017,992,340,234
3317,29/11/2017,302,232,406
3318,11/11/2018,864,53,524
3319,02/05/2017,178,386,752
3320,03/06/2020,136,789,480
3321,11/12/2020,317,252,628
3322,08/04/2019,116,208,25
3323,07/03/2019,578,661,16
3324,29/02/2016,75,592,291
3325,25/09/2016,110,678,390
3326,10/08/2021,808,74,573
3327,22/02/2018,95,48,422
3328,22/02/2020,645,608,51
3329,08/08/2015,272,472,543
3330,02/05/2019,396,644,456
3331,18/09/2019,881,891,771
3332,30/05/2015,372,629,243
3333,06/12/2019,414,346,28
3334,28/11/2015,958,547,663
3335,10/11/2017,522,885,110
3336,01/06/2021,243,97,726
3337,07/10/2017,48,776,35
3338,24/02/2018,698,355,176
3339,27/08/2021,250,675,647
3340,07/11/2017,627,609,287
3341,06/11/2017,847,834,37
3342,15/04/2022,671,251,138
3343,29/06/2020,36,351,538
3344,28/02/2016,22,734,651
3345,30/11/2015,329,136,738
3346,12/12/2018,809,806,705
3347,12/02/2022,569,101,451
3348,30/11/2017,205,343,468
3349,28/04/2016,478,765,590
3350,11/12/2019,936,791,718
3351,15/06/2021,276,120,645
3352,26/06/2016,643,739,252
3353,12/09/2020,660,734,474
3354,08/10/2018,584,303,525
3355,09/03/2022,626,1,284
3356,21/11/2021,305,540,412
3357,27/09/2019,595,840,453
3358,29/12/2017,285,356,626
3359,25/02/2018,873,171,16
3360,07/03/2018,49,286,786
3361,30/01/2018,408,700,741
3362,11/07/2017,96,162,244
3363,19/10/2016,383,70,19
3364,04/10/2015,448,848,353
3365,13/05/2017,462,702,342
3366,10/03/2016,940,787,257
3367,09/08/2021,231,417,712
3368,03/01/2018,612,697,522
3369,16/05/2017,619,455,263
3370,11/07/2021,366,662,233
3371,01/03/2016,750,22,691
3372,09/01/2021,475,393,521
3373,18/03/2018,780,874,401
3374,28/07/2021,930,103,451
3375,24/05/2017,859,627,667
3376,05/07/2016,727,829,544
3377,04/04/2016,581,127,604
3378,14/06/2016,60,486,498
3379,21/05/2019,591,145,156
3380,14/12/2015,573,957,588
3381,30/08/2015,128,435,765
3382,05/02/2016,746,749,360
3383,12/01/2017,253,151,656
3384,17/05/2018,869,332,751
3385,29/07/2015,680,771,218
3386,17/05/2017,197,55,777
3387,04/06/2016,95,446,745
3388,04/02/2020,947,73,406
3389,06/01/2018,305,449,641
3390,10/10/2017,438,458,754
3391,22/03/2017,750,426,30
3392,28/02/2019,674,316,707
3393,13/01/2016,868,685,159
3394,07/01/2017,654,792,195
3395,02/07/2018,653,864,209
3396,15/05/2022,95,478,478
3397,27/01/2022,855,77,297
3398,29/11/2019,356,158,69
3399,16/09/2019,20,31,232
3400,03/11/2015,11,517,747
3401,04/08/2018,944,656,267
3402,19/11/2021,232,404,376
3403,29/04/2020,535,308,232
3404,20/11/2019,921,327,100
3405,10/01/2018,685,476,547
3406,17/07/2018,950,926,648
3407,06/08/2018,691,688,341
3408,01/06/2015,816,92,70
3409,01/08/2021,799,468,353
3410,24/08/2017,576,478,235
3411,15/08/2019,239,714,301
3412,24/07/2016,803,409,170
3413,29/10/2021,853,673,439
3414,25/09/2016,92,662,204
3415,19/03/2019,681,864,325
3416,22/02/2017,130,629,134
3417,07/08/2018,941,860,247
3418,04/01/2018,323,382,757
3419,02/02/2016,125,679,456
3420,07/02/2018,396,931,398
3421,08/07/2016,14,204,506
3422,04/04/2022,16,634,286
3423,17/11/2020,544,273,50
3424,23/09/2017,848,11,58
3425,28/01/2020,30,736,715
3426,28/04/2017,751,342,26
3427,19/03/2016,65,144,580
3428,17/01/2021,509,439,639
3429,29/05/2018,103,385,465
3430,16/12/2017,431,847,330
3431,07/03/2022,660,530,191
3432,16/01/2021,738,239,387
3433,17/08/2018,590,412,69
3434,26/10/2016,177,530,291
3435,10/03/2016,719,641,613
3436,11/03/2016,169,187,179
3437,23/05/2021,157,863,608
3438,02/02/2022,457,92,160
3439,30/06/2015,365,448,252
3440,01/08/2019,854,545,27
3441,11/04/2020,750,56,290
3442,14/11/2020,162,258,178
3443,27/04/2016,679,562,371
3444,29/10/2017,72,927,626
3445,30/11/2017,511,630,490
3446,07/10/2020,884,552,603
3447,10/03/2016,176,324,426
3448,11/06/2020,709,953,639
3449,10/01/2021,803,806,417
3450,19/02/2018,232,217,120
3451,09/01/2021,524,807,696
3452,27/02/2022,915,996,420
3453,11/06/2019,144,68,15
3454,29/01/2020,925,630,353
3455,10/06/2021,29,6,268
3456,01/12/2015,732,683,145
3457,05/06/2021,234,446,753
3458,16/05/2016,560,791,384
3459,28/05/2019,284,791,217
3460,09/01/2020,553,78,380
3461,11/07/2021,217,137,653
3462,08/01/2021,577,792,779
3463,29/04/2018,625,686,796
3464,30/07/2018,140,698,220
3465,25/10/2020,874,28,104
3466,03/02/2022,414,241,380
3467,09/04/2018,532,496,58
3468,20/05/2018,290,948,561
3469,11/10/2016,835,317,614
3470,31/07/2017,971,114,204
3471,10/10/2018,278,994,374
3472,11/04/2021,392,830,774
3473,02/01/2017,166,402,405
3474,18/02/2020,976,546,61
3475,22/12/2018,889,682,55
3476,04/11/2015,977,421,266
3477,05/08/2016,332,735,230
3478,06/03/2017,356,545,431
3479,02/07/2017,199,427,20
3480,02/06/2019,993,626,59
3481,13/06/2018,111,395,497
3482,09/03/2018,346,362,266
3483,11/04/2022,598,735,93
3484,14/11/2018,301,983,168
3485,02/07/2015,130,88,59
3486,06/06/2021,648,858,243
3487,26/11/2015,51,849,492
3488,17/01/2017,761,788,544
3489,30/05/2015,261,688,570
3490,17/04/2018,214,385,454
3491,14/08/2020,14,604,629
3492,27/12/2016,395,912,309
3493,06/11/2019,912,758,500
3494,11/04/2021,121,924,542
3495,14/07/2019,243,800,43
3496,20/08/2015,835,671,776
3497,25/07/2019,409,203,249
3498,03/10/2015,239,935,283
3499,21/12/2020,275,994,659
3500,04/11/2021,234,488,152
3501,25/06/2020,972,514,453
3502,12/02/2016,498,981,450
3503,11/10/2015,229,37,624
3504,05/08/2021,697,102,293
3505,20/07/2015,242,86,21
3506,02/11/2016,333,587,13
3507,11/11/2015,342,928,301
3508,06/12/2021,367,287,449
3509,30/10/2018,390,769,15
3510,05/07/2018,488,883,565
3511,26/10/2019,455,748,404
3512,05/10/2020,86,525,199
3513,07/07/2017,534,202,723
3514,16/08/2018,608,263,112
3515,02/07/2015,105,964,640
3516,28/08/2019,209,770,155
3517,11/03/2022,380,65,218
3518,25/09/2015,257,441,40
3519,21/04/2018,542,381,285
3520,09/08/2016,260,109,782
3521,10/10/2015,683,964,200
3522,28/01/2021,328,576,565
3523,15/11/2018,731,764,173
3524,08/12/2019,434,755,431
3525,15/12/2020,289,675,142
3526,08/05/2020,611,217,566
3527,09/12/2021,528,516,661
3528,13/03/2022,949,945,540
3529,05/08/2016,390,746,431
3530,08/09/2020,100,974,198
3531,13/02/2022,346,606,672
3532,29/12/2018,564,728,408
3533,25/04/2017,913,401,215
3534,31/10/2017,650,499,414
3535,03/10/2021,469,692,706
3536,06/01/2016,890,622,155
3537,20/06/2019,26,562,329
3538,08/03/2020,364,801,576
3539,19/12/2020,485,229,231
3540,07/10/2020,299,506,797
3541,06/09/2016,766,140,371
3542,03/03/2019,642,687,561
3543,26/04/2021,30,935,555
3544,11/10/2021,239,805,792
3545,25/12/2017,281,344,43
3546,11/02/2017,764,395,180
3547,13/06/2021,410,664,348
3548,10/08/2017,142,506,18
3549,20/06/2017,641,63,396
3550,29/11/2021,181,608,100
3551,23/05/2017,322,764,408
3552,19/10/2015,512,35,481
3553,07/06/2018,317,685,476
3554,06/04/2022,503,569,675
3555,21/02/2018,66,835,703
3556,11/03/2017,926,674,552
3557,11/10/2016,165,327,202
3558,04/12/2018,210,554,690
3559,19/05/2016,957,121,43
3560,26/04/2018,47,214,517
3561,25/12/2016,942,613,214
3562,02/04/2018,472,238,464
3563,16/06/2020,376,494,37
3564,17/02/2016,228,703,717
3565,18/09/2019,158,231,544
3566,26/01/2022,95,665,797
3567,26/08/2019,421,372,431
3568,25/08/2018,525,942,588
3569,17/04/2019,244,564,531
3570,12/06/2021,990,909,71
3571,28/03/2019,846,880,55
3572,05/05/2022,878,48,187
3573,31/03/2018,601,864,526
3574,25/06/2019,316,168,732
3575,22/08/2020,121,999,118
3576,08/09/2015,864,435,125
3577,26/10/2018,558,56,476
3578,01/08/2018,34,769,443
3579,16/10/2016,654,735,420
3580,14/12/2020,875,827,426
3581,17/01/2016,943,71,240
3582,07/01/2020,995,58,761
3583,22/09/2020,887,593,598
3584,09/11/2018,266,849,237
3585,13/06/2019,179,917,217
3586,08/05/2021,643,365,788
3587,18/01/2022,155,609,65
3588,21/08/2018,754,550,165
3589,06/10/2019,25,459,341
3590,21/12/2015,967,194,45
3591,19/05/2018,695,914,2
3592,22/02/2020,323,159,371
3593,19/08/2019,933,963,363
3594,24/09/2020,606,204,365
3595,06/02/2016,363,641,83
3596,24/09/2020,144,516,452
3597,21/04/2022,824,730,109
3598,21/09/2021,405,634,164
3599,27/11/2015,120,590,45
3600,03/04/2018,452,187,326
3601,13/11/2016,843,141,594
3602,30/04/2018,76,757,142
3603,13/06/2015,225,230,709
3604,14/04/2020,744,763,110
3605,20/05/2020,270,541,294
3606,13/06/2019,904,588,1
3607,04/06/2018,724,87,5
3608,20/10/2016,937,918,690
3609,13/03/2022,689,323,433
3610,03/12/2015,748,895,276
3611,27/12/2017,12,779,198
3612,01/10/2020,700,121,792
3613,07/05/2020,74,647,62
3614,06/09/2021,77,64,186
3615,14/11/2015,577,333,578
3616,09/09/2016,427,269,400
3617,15/07/2015,822,745,496
3618,12/12/2018,822,872,799
3619,03/06/2020,951,561,400
3620,17/12/2019,53,742,700
3621,24/02/2021,238,145,260
3622,26/03/2016,108,851,221
3623,07/01/2022,399,931,559
3624,15/05/2021,345,295,654
3625,11/01/2016,306,997,791
3626,13/02/2016,4,500,255
3627,25/03/2021,127,245,105
3628,12/03/2022,304,813,98
3629,18/03/2018,728,24,778
3630,22/10/2017,687,610,467
3631,10/12/2021,789,767,470
3632,21/10/2021,388,161,148
3633,12/05/2018,697,275,102
3634,28/08/2017,105,881,207
3635,27/12/2019,14,206,327
3636,29/11/2019,966,477,278
3637,26/04/2021,932,986,588
3638,26/11/2015,646,340,465
3639,18/04/2016,970,108,259
3640,15/07/2020,540,716,450
3641,04/05/2017,882,884,119
3642,20/05/2021,399,769,390
3643,02/03/2016,197,745,217
3644,02/06/2016,229,791,76
3645,23/07/2017,342,985,42
3646,20/06/2017,268,126,168
3647,20/07/2017,595,108,325
3648,14/08/2018,903,172,34
3649,26/01/2021,986,125,354
3650,29/08/2018,715,443,42
3651,21/02/2020,668,810,722
3652,05/09/2018,753,47,422
3653,05/01/2022,504,803,200
3654,04/02/2021,60,751,564
3655,13/09/2018,237,890,401
3656,31/08/2018,122,872,664
3657,08/11/2017,889,692,647
3658,01/09/2021,677,258,516
3659,22/06/2019,648,889,344
3660,13/09/2017,292,679,458
3661,25/12/2017,969,592,209
3662,21/02/2022,669,900,712
3663,06/01/2019,698,90,112
3664,09/07/2020,539,383,146
3665,06/03/2021,778,324,299
3666,25/01/2018,37,454,469
3667,18/05/2020,337,504,706
3668,22/03/2019,73,498,519
3669,11/10/2020,482,29,585
3670,11/06/2015,756,601,660
3671,13/03/2016,677,472,496
3672,01/09/2015,228,965,114
3673,08/04/2021,505,820,572
3674,20/03/2017,723,552,724
3675,25/05/2020,73,690,84
3676,28/10/2018,211,967,141
3677,11/07/2016,807,245,259
3678,29/11/2017,45,345,203
3679,10/03/2019,469,563,582
3680,21/02/2018,323,834,390
3681,15/10/2017,443,337,681
3682,25/08/2016,384,582,305
3683,25/06/2018,738,906,402
3684,06/03/2022,302,473,567
3685,22/01/2017,214,403,62
3686,10/12/2017,433,986,727
3687,27/09/2020,565,364,145
3688,19/09/2019,777,756,217
3689,13/11/2017,626,634,439
3690,24/08/2016,593,958,691
3691,16/06/2020,129,263,201
3692,17/06/2019,798,702,617
3693,15/05/2019,24,846,382
3694,08/03/2019,431,514,405
3695,14/12/2020,743,4,313
3696,11/11/2021,64,437,117
3697,08/09/2018,446,371,111
3698,09/12/2015,759,308,370
3699,06/09/2019,691,437,104
3700,15/07/2021,927,669,595
3701,03/08/2020,146,838,778
3702,13/02/2020,145,854,88
3703,06/05/2016,318,861,308
3704,29/09/2018,575,468,459
3705,14/04/2019,602,247,420
3706,01/08/2018,523,328,766
3707,08/09/2019,393,602,433
3708,05/09/2021,360,444,39
3709,18/02/2016,549,824,624
3710,21/06/2021,483,142,103
3711,06/01/2016,129,605,407
3712,24/08/2016,644,631,281
3713,07/04/2016,549,193,340
3714,31/12/2018,388,665,625
3715,22/09/2021,537,103,709
3716,29/03/2018,272,234,243
3717,20/09/2019,201,835,440
3718,22/10/2018,444,591,780
3719,18/02/2018,522,377,48
3720,25/12/2018,263,791,309
3721,10/04/2016,219,652,154
3722,23/09/2019,667,304,187
3723,12/05/2018,429,333,731
3724,14/06/2021,778,229,338
3725,23/03/2016,13,409,13
3726,29/11/2017,135,506,430
3727,19/11/2016,172,637,61
3728,29/10/2021,214,437,518
3729,14/02/2018,884,33,430
3730,11/06/2021,791,385,39
3731,05/09/2017,519,912,297
3732,09/04/2021,372,236,432
3733,04/02/2020,528,75,419
3734,25/03/2022,909,178,268
